Id hecho,Vehículo_víctima,Sexo,Edad_víctima,Gravedad
LC-2019-0575914,Sd,M,52,Sd
LC-2019-0576102,Sd,M,29,Sd
LC-2019-0576128,Sd,F,25,Sd
LC-2019-0576128,Sd,F,78,Sd
LC-2019-0576130,Sd,M,24,Sd
LC-2019-0576159,Sd,M,40,Sd
LC-2019-0576182,Sd,M,51,Sd
LC-2019-0576209,Sd,M,24,Sd
LC-2019-0576227,Sd,M,20,Sd
LC-2019-0576275,Sd,F,42,Sd
LC-2019-0576333,Sd,M,17,Sd
LC-2019-0576644,Sd,M,46,Sd
LC-2019-0576715,Sd,M,29,Sd
LC-2019-0576748,Sd,M,74,Sd
LC-2019-0578186,Sd,SD,SD,Sd
LC-2019-0583880,Sd,M,30,Sd
LC-2019-0586011,Sd,M,SD,Sd
LC-2019-0576380,Sd,F,SD,Sd
LC-2019-0576412,Sd,M,22,Sd
LC-2019-0576412,Sd,F,23,Sd
LC-2019-0576469,Sd,M,21,Sd
LC-2019-0576486,Sd,M,36,Sd
LC-2019-0576493,Sd,M,25,Sd
LC-2019-0576563,Sd,M,26,Sd
LC-2019-0576591,Sd,F,38,Sd
LC-2019-0576591,Sd,M,46,Sd
LC-2019-0576591,Sd,F,46,Sd
LC-2019-0576591,Sd,M,51,Sd
LC-2019-0576591,Sd,M,27,Sd
LC-2019-0576640,Sd,M,39,Sd
LC-2019-0576658,Sd,M,19,Sd
LC-2019-0576777,Sd,M,66,Sd
LC-2019-0576787,Sd,F,64,Sd
LC-2019-0576894,Sd,M,24,Sd
LC-2019-0576916,Sd,F,70,Sd
LC-2019-0577047,Sd,M,23,Sd
LC-2019-0577091,Sd,SD,SD,Sd
LC-2019-0577100,Sd,M,26,Sd
LC-2019-0577139,Sd,F,30,Sd
LC-2019-0577144,Sd,F,7,Sd
LC-2019-0577144,Sd,M,37,Sd
LC-2019-0577144,Sd,M,49,Sd
LC-2019-0577144,Sd,M,71,Sd
LC-2019-0577144,Sd,M,40,Sd
LC-2019-0577166,Sd,M,64,Sd
LC-2019-0577194,Sd,M,32,Sd
LC-2019-0577249,Sd,M,37,Sd
LC-2019-0577349,Sd,F,66,Sd
LC-2019-0577547,Sd,M,23,Sd
LC-2019-0577576,Sd,M,56,Sd
LC-2019-0577729,Sd,M,41,Sd
LC-2019-0578382,Sd,M,51,Sd
LC-2019-0585882,Sd,M,38,Sd
LC-2019-0589513,Sd,M,20,Sd
LC-2019-0576941,Sd,M,39,Sd
LC-2019-0577682,Sd,F,29,Sd
LC-2019-0577682,Sd,M,59,Sd
LC-2019-0577738,Sd,M,27,Sd
LC-2019-0577863,Sd,M,21,Sd
LC-2019-0577881,Sd,M,31,Sd
LC-2019-0577906,Sd,F,42,Sd
LC-2019-0577906,Sd,M,26,Sd
LC-2019-0578006,Sd,M,23,Sd
LC-2019-0578074,Sd,M,32,Sd
LC-2019-0578105,Sd,M,SD,Sd
LC-2019-0578202,Sd,M,21,Sd
LC-2019-0578344,Sd,M,73,Sd
LC-2019-0578556,Sd,M,22,Sd
LC-2019-0578684,Sd,F,40,Sd
LC-2019-0578684,Sd,M,64,Sd
LC-2019-0578686,Sd,M,33,Sd
LC-2019-0578752,Sd,M,23,Sd
LC-2019-0583998,Sd,F,23,Sd
LC-2019-0585482,Sd,M,39,Sd
LC-2019-0578690,Sd,M,24,Sd
LC-2019-0578927,Sd,F,62,Sd
LC-2019-0579013,Sd,F,19,Sd
LC-2019-0579013,Sd,M,33,Sd
LC-2019-0579101,Sd,M,33,Sd
LC-2019-0579168,Sd,F,31,Sd
LC-2019-0579360,Sd,M,43,Sd
LC-2019-0579536,Sd,M,29,Sd
LC-2019-0579614,Sd,F,26,Sd
LC-2019-0579614,Sd,F,41,Sd
LC-2019-0579670,Sd,F,66,Sd
LC-2019-0579746,Sd,M,26,Sd
LC-2019-0579916,Sd,M,28,Sd
LC-2019-0580112,Sd,M,32,Sd
LC-2019-0368361,Sd,M,21,Sd
LC-2019-0580399,Sd,M,20,Sd
LC-2019-0580536,Sd,M,24,Sd
LC-2019-0580725,Sd,M,35,Sd
LC-2019-0580811,Sd,F,SD,Sd
LC-2019-0580925,Sd,M,SD,Sd
LC-2019-0580925,Sd,F,SD,Sd
LC-2019-0581118,Sd,F,50,Sd
LC-2019-0581145,Sd,F,41,Sd
LC-2019-0581180,Sd,M,29,Sd
LC-2019-0581238,Sd,M,23,Sd
LC-2019-0581381,Sd,M,31,Sd
LC-2019-0581448,Sd,F,38,Sd
LC-2019-0581448,Sd,M,SD,Sd
LC-2019-0581448,Sd,F,SD,Sd
LC-2019-0581454,Sd,F,47,Sd
LC-2019-0581462,Sd,M,49,Sd
LC-2019-0581484,Sd,F,sd,Sd
LC-2019-0581538,Sd,M,SD,Sd
LC-2019-0582605,Sd,M,58,Sd
LC-2019-0582768,Sd,SD,SD,Sd
LC-2019-0585242,Sd,F,SD,Sd
LC-2019-0586534,Sd,F,62,Sd
LC-2019-0581776,Sd,M,30,Sd
LC-2019-0581892,Sd,M,60,Sd
LC-2019-0581892,Sd,M,57,Sd
LC-2019-0581978,Sd,F,26,Sd
LC-2019-0582122,Sd,M,45,Sd
LC-2019-0582454,Sd,M,32,Sd
LC-2019-0582564,Sd,M,35,Sd
LC-2019-0582564,Sd,M,28,Sd
LC-2019-0582729,Sd,M,24,Sd
LC-2019-0583167,Sd,F,39,Sd
LC-2019-0583171,Sd,M,23,Sd
LC-2019-0583189,Sd,M,19,Sd
LC-2019-0583404,Sd,F,8,Sd
LC-2019-0583404,Sd,M,41,Sd
LC-2019-0583405,Sd,M,30,Sd
LC-2019-0583413,Sd,M,18,Sd
LC-2019-0583471,Sd,M,70,Sd
LC-2019-0583568,Sd,M,30,Sd
LC-2019-0583642,Sd,M,SD,Sd
LC-2019-0583649,Sd,M,24,Sd
LC-2019-0583649,Sd,M,35,Sd
LC-2019-0583758,Sd,M,5,Sd
LC-2019-0583843,Sd,M,21,Sd
LC-2019-0583976,Sd,F,52,Sd
LC-2019-0583989,Sd,F,55,Sd
LC-2019-0584004,Sd,F,54,Sd
LC-2019-0584010,Sd,M,35,Sd
LC-2019-0584120,Sd,M,81,Sd
LC-2019-0584267,Sd,F,22,Sd
LC-2019-0584279,Sd,M,SD,Sd
LC-2019-0584285,Sd,F,39,Sd
LC-2019-0584308,Sd,M,39,Sd
LC-2019-0584342,Sd,M,18,Sd
LC-2019-0584342,Sd,F,39,Sd
LC-2019-0584347,Sd,F,23,Sd
LC-2019-0584373,Sd,F,29,Sd
LC-2019-0584373,Sd,M,34,Sd
LC-2019-0584431,Sd,M,45,Sd
LC-2019-0584449,Sd,M,23,Sd
LC-2019-0584469,Sd,M,SD,Sd
LC-2019-0584545,Sd,F,19,Sd
LC-2019-0584567,Sd,M,49,Sd
LC-2019-0584631,Sd,M,64,Sd
LC-2019-0584716,Sd,M,28,Sd
LC-2019-0584774,Sd,M,26,Sd
LC-2019-0584800,Sd,F,48,Sd
LC-2019-0584800,Sd,F,33,Sd
LC-2019-0584922,Sd,M,49,Sd
LC-2019-0585213,Sd,M,25,Sd
LC-2019-0585213,Sd,F,25,Sd
LC-2019-0585428,Sd,M,84,Sd
LC-2019-0585429,Sd,M,60,Sd
LC-2019-0585527,Sd,F,22,Sd
LC-2019-0585695,Sd,M,20,Sd
LC-2019-0585871,Sd,M,41,Sd
LC-2019-0585871,Sd,M,88,Sd
LC-2019-0585911,Sd,M,34,Sd
LC-2019-0586014,Sd,F,SD,Sd
LC-2019-0586077,Sd,M,24,Sd
LC-2019-0586317,Sd,M,32,Sd
LC-2019-0586317,Sd,M,75,Sd
LC-2019-0586354,Sd,M,61,Sd
LC-2019-0586379,Sd,M,71,Sd
LC-2019-0586422,Sd,M,39,Sd
LC-2019-0586422,Sd,M,76,Sd
LC-2019-0586470,Sd,F,58,Sd
LC-2019-0586704,Sd,M,22,Sd
LC-2019-0441834,Sd,M,20,Sd
LC-2019-0586707,Sd,M,46,Sd
LC-2019-0586799,Sd,M,25,Sd
LC-2019-0586816,Sd,M,45,Sd
LC-2019-0586828,Sd,M,19,Sd
LC-2019-0586852,Sd,M,24,Sd
LC-2019-0586872,Sd,F,55,Sd
LC-2019-0586933,Sd,F,43,Sd
LC-2019-0586946,Sd,M,21,Sd
LC-2019-0586984,Sd,M,26,Sd
LC-2019-0586986,Sd,F,29,Sd
LC-2019-0586986,Sd,M,29,Sd
LC-2019-0586998,Sd,F,29,Sd
LC-2019-0587059,Sd,M,28,Sd
LC-2019-0587074,Sd,M,26,Sd
LC-2019-0587179,Sd,F,SD,Sd
LC-2019-0587276,Sd,F,22,Sd
LC-2019-0587732,Sd,F,45,Sd
LC-2019-0589008,Sd,F,31,Sd
LC-2019-0237466,Sd,M,SD,Sd
LC-2019-0592123,Sd,M,53,Sd
LC-2019-0592123,Sd,F,22,Sd
LC-2019-0592352,Sd,F,29,Sd
LC-2019-0602426,Sd,F,25,Sd
LC-2019-0609455,Sd,F,19,Sd
LC-2019-0587134,Sd,M,22,Sd
LC-2019-0587313,Sd,M,25,Sd
LC-2019-0587395,Sd,M,27,Sd
LC-2019-0587522,Sd,M,36,Sd
LC-2019-0587574,Sd,M,34,Sd
LC-2019-0587574,Sd,M,38,Sd
LC-2019-0587574,Sd,M,40,Sd
LC-2019-0587574,Sd,M,54,Sd
LC-2019-0587574,Sd,M,70,Sd
LC-2019-0587605,Sd,F,48,Sd
LC-2019-0587645,Sd,M,55,Sd
LC-2019-0587913,Sd,M,41,Sd
LC-2019-0588220,Sd,M,40,Sd
LC-2019-0588446,Sd,M,29,Sd
LC-2019-0588516,Sd,M,16,Sd
LC-2019-0588518,Sd,M,9,Sd
LC-2019-0588556,Sd,M,26,Sd
LC-2019-0588679,Sd,M,48,Sd
LC-2019-0588745,Sd,M,37,Sd
LC-2019-0588872,Sd,F,34,Sd
LC-2019-0589024,Sd,M,SD,Sd
LC-2019-0589063,Sd,M,25,Sd
LC-2019-0589108,Sd,F,42,Sd
LC-2019-0589177,Sd,M,26,Sd
LC-2019-0589183,Sd,F,47,Sd
LC-2019-0589198,Sd,M,41,Sd
LC-2019-0589229,Sd,M,32,Sd
LC-2019-0589314,Sd,F,21,Sd
LC-2019-0589327,Sd,M,28,Sd
LC-2019-0589337,Sd,M,36,Sd
LC-2019-0589423,Sd,M,60,Sd
LC-2019-0589734,Sd,M,61,Sd
LC-2019-0589750,Sd,M,26,Sd
LC-2019-0589816,Sd,M,34,Sd
LC-2019-0589830,Sd,M,43,Sd
LC-2019-0590471,Sd,M,48,Sd
LC-2019-0597515,Sd,F,49,Sd
LC-2019-0590056,Sd,F,SD,Sd
LC-2019-0590725,Sd,M,23,Sd
LC-2019-0590917,Sd,M,SD,Sd
LC-2019-0591114,Sd,F,26,Sd
LC-2019-0591238,Sd,M,20,Sd
LC-2019-0591253,Sd,M,25,Sd
LC-2019-0591357,Sd,F,33,Sd
LC-2019-0591442,Sd,F,60,Sd
LC-2019-0591461,Sd,F,11,Sd
LC-2019-0591569,Sd,F,SD,Sd
LC-2019-0591595,Sd,M,21,Sd
LC-2019-0591672,Sd,M,25,Sd
LC-2019-0591868,Sd,F,13,Sd
LC-2019-0591968,Sd,M,30,Sd
LC-2019-0591997,Sd,M,29,Sd
LC-2019-0591997,Sd,F,38,Sd
LC-2019-0591997,Sd,F,30,Sd
LC-2019-0592012,Sd,M,33,Sd
LC-2019-0592083,Sd,M,23,Sd
LC-2019-0592169,Sd,M,39,Sd
LC-2019-0592191,Sd,F,SD,Sd
LC-2019-0592229,Sd,F,21,Sd
LC-2019-0592229,Sd,F,55,Sd
LC-2019-0592240,Sd,M,30,Sd
LC-2019-0592287,Sd,M,46,Sd
LC-2019-0592313,Sd,F,52,Sd
LC-2019-0592322,Sd,M,16,Sd
LC-2019-0592442,Sd,M,35,Sd
LC-2019-0592494,Sd,M,75,Sd
LC-2019-0592502,Sd,M,26,Sd
LC-2019-0592502,Sd,F,27,Sd
LC-2019-0592633,Sd,M,67,Sd
LC-2019-0592660,Sd,F,27,Sd
LC-2019-0592663,Sd,M,31,Sd
LC-2019-0593180,Sd,M,20,Sd
LC-2019-0593657,Sd,F,38,Sd
LC-2019-0594725,Sd,M,42,Sd
LC-2019-0596629,Sd,F,31,Sd
LC-2019-0597729,Sd,M,25,Sd
LC-2019-0601678,Sd,M,28,Sd
LC-2019-0602273,Sd,F,SD,Sd
LC-2019-0592691,Sd,F,53,Sd
LC-2019-0592809,Sd,M,75,Sd
LC-2019-0592987,Sd,M,35,Sd
LC-2019-0592989,Sd,M,34,Sd
LC-2019-0593057,Sd,M,35,Sd
LC-2019-0593220,Sd,M,37,Sd
LC-2019-0593249,Sd,M,23,Sd
LC-2019-0593249,Sd,M,SD,Sd
LC-2019-0593370,Sd,M,30,Sd
LC-2019-0593439,Sd,M,37,Sd
LC-2019-0593542,Sd,M,25,Sd
LC-2019-0593664,Sd,F,69,Sd
LC-2019-0593683,Sd,M,53,Sd
LC-2019-0593747,Sd,F,20,Sd
LC-2019-0593823,Sd,M,25,Sd
LC-2019-0593843,Sd,F,69,Sd
LC-2019-0320417,Sd,M,SD,Sd
LC-2019-0593895,Sd,M,22,Sd
LC-2019-0594039,Sd,M,28,Sd
LC-2019-0594203,Sd,F,24,Sd
LC-2019-0594203,Sd,M,24,Sd
LC-2019-0595837,Sd,F,57,Sd
LC-2019-0596097,Sd,F,53,Sd
LC-2019-0598259,Sd,M,56,Sd
LC-2019-0594065,Sd,F,6,Sd
LC-2019-0594065,Sd,M,8,Sd
LC-2019-0594065,Sd,M,30,Sd
LC-2019-0594065,Sd,M,33,Sd
LC-2019-0594065,Sd,M,52,Sd
LC-2019-0594065,Sd,M,47,Sd
LC-2019-0594098,Sd,F,23,Sd
LC-2019-0594202,Sd,M,SD,Sd
LC-2019-0594297,Sd,M,34,Sd
LC-2019-0594300,Sd,M,23,Sd
LC-2019-0594403,Sd,F,59,Sd
LC-2019-0594411,Sd,M,SD,Sd
LC-2019-0594429,Sd,F,60,Sd
LC-2019-0594577,Sd,M,SD,Sd
LC-2019-0594654,Sd,M,45,Sd
LC-2019-0594654,Sd,F,SD,Sd
LC-2019-0594654,Sd,F,47,Sd
LC-2019-0594676,Sd,F,56,Sd
LC-2019-0594686,Sd,M,40,Sd
LC-2019-0594818,Sd,M,32,Sd
LC-2019-0594835,Sd,M,SD,Sd
LC-2019-0594837,Sd,F,7,Sd
LC-2019-0012821,Sd,M,34,Sd
LC-2019-0594867,Sd,F,19,Sd
LC-2019-0594869,Sd,F,40,Sd
LC-2019-0594872,Sd,F,62,Sd
LC-2019-0595026,Sd,F,75,Sd
LC-2019-0595032,Sd,M,20,Sd
LC-2019-0595034,Sd,M,30,Sd
LC-2019-0595083,Sd,F,22,Sd
LC-2019-0595125,Sd,M,23,Sd
LC-2019-0595135,Sd,M,22,Sd
LC-2019-0595145,Sd,M,23,Sd
LC-2019-0235533,Sd,M,SD,Sd
LC-2019-0596297,Sd,M,34,Sd
LC-2019-0001987,Sd,M,50,Sd
LC-2019-0606454,Sd,M,66,Sd
LC-2019-0625832,Sd,M,39,Sd
LC-2019-0594440,Sd,M,35,Sd
LC-2019-0595317,Sd,M,44,Sd
LC-2019-0595317,Sd,M,24,Sd
LC-2019-0595471,Sd,F,SD,Sd
LC-2019-0595471,Sd,F,53,Sd
LC-2019-0595574,Sd,M,39,Sd
LC-2019-0595604,Sd,F,54,Sd
LC-2019-0595768,Sd,M,22,Sd
LC-2019-0595768,Sd,M,28,Sd
LC-2019-0596433,Sd,SD,SD,Sd
LC-2019-0596482,Sd,M,39,Sd
LC-2019-0596482,Sd,M,18,Sd
LC-2019-0596562,Sd,M,45,Sd
LC-2019-0596589,Sd,F,22,Sd
LC-2019-0596589,Sd,M,24,Sd
LC-2019-0596641,Sd,M,68,Sd
LC-2019-0596844,Sd,F,73,Sd
LC-2019-0596971,Sd,M,24,Sd
LC-2019-0597072,Sd,F,87,Sd
LC-2019-0597074,Sd,M,24,Sd
LC-2019-0597127,Sd,M,26,Sd
LC-2019-0597127,Sd,M,35,Sd
LC-2019-0597251,Sd,M,30,Sd
LC-2019-0597277,Sd,M,50,Sd
LC-2019-0597446,Sd,F,39,Sd
LC-2019-0597511,Sd,F,SD,Sd
LC-2019-0597554,Sd,F,31,Sd
LC-2019-0597796,Sd,M,37,Sd
LC-2019-0597858,Sd,SD,SD,Sd
LC-2019-0597874,Sd,F,51,Sd
LC-2019-0597907,Sd,F,80,Sd
LC-2019-0598010,Sd,M,50,Sd
LC-2019-0598061,Sd,M,19,Sd
LC-2019-0598128,Sd,F,26,Sd
LC-2019-0598757,Sd,M,33,Sd
LC-2019-0609055,Sd,M,46,Sd
LC-2019-0598153,Sd,M,26,Sd
LC-2019-0598328,Sd,M,36,Sd
LC-2019-0598445,Sd,F,59,Sd
LC-2019-0598445,Sd,F,60,Sd
LC-2019-0598651,Sd,F,29,Sd
LC-2019-0598672,Sd,M,SD,Sd
LC-2019-0598818,Sd,M,SD,Sd
LC-2019-0598830,Sd,M,49,Sd
LC-2019-0598933,Sd,M,SD,Sd
LC-2019-0598996,Sd,F,21,Sd
LC-2019-0599191,Sd,F,50,Sd
LC-2019-0599226,Sd,F,77,Sd
LC-2019-0599333,Sd,M,43,Sd
LC-2019-0599397,Sd,M,25,Sd
LC-2019-0599456,Sd,M,48,Sd
LC-2019-0599946,Sd,F,39,Sd
LC-2019-0599956,Sd,M,40,Sd
LC-2019-0600361,Sd,F,27,Sd
LC-2019-0600520,Sd,M,29,Sd
LC-2019-0600561,Sd,M,26,Sd
LC-2019-0600589,Sd,F,29,Sd
LC-2019-0600589,Sd,M,35,Sd
LC-2019-0600589,Sd,F,36,Sd
LC-2019-0602152,Sd,M,46,Sd
LC-2019-0602508,Sd,M,27,Sd
LC-2019-0605168,Sd,M,15,Sd
LC-2019-0598205,Sd,M,35,Sd
LC-2019-0601134,Sd,M,25,Sd
LC-2019-0601399,Sd,M,36,Sd
LC-2019-0601452,Sd,M,23,Sd
LC-2019-0601535,Sd,M,9,Sd
LC-2019-0601864,Sd,M,41,Sd
LC-2019-0602053,Sd,M,26,Sd
LC-2019-0602338,Sd,M,32,Sd
LC-2019-0602409,Sd,F,43,Sd
LC-2019-0602409,Sd,M,19,Sd
LC-2019-0602507,Sd,M,18,Sd
LC-2019-0602522,Sd,M,27,Sd
LC-2019-0602548,Sd,M,26,Sd
LC-2019-0602558,Sd,M,20,Sd
LC-2019-0602588,Sd,M,42,Sd
LC-2019-0602688,Sd,M,41,Sd
LC-2019-0602694,Sd,M,58,Sd
LC-2019-0602706,Sd,F,54,Sd
LC-2019-0602749,Sd,F,23,Sd
LC-2019-0602753,Sd,F,28,Sd
LC-2019-0602816,Sd,M,33,Sd
LC-2019-0602865,Sd,M,25,Sd
LC-2019-0602865,Sd,M,26,Sd
LC-2019-0602876,Sd,M,48,Sd
LC-2019-0602996,Sd,M,45,Sd
LC-2019-0603073,Sd,SD,SD,Sd
LC-2019-0604802,Sd,F,SD,Sd
LC-2019-0607180,Sd,M,39,Sd
LC-2019-0611745,Sd,F,47,Sd
LC-2019-0670145,Sd,M,32,Sd
LC-2019-0603416,Sd,M,36,Sd
LC-2019-0603416,Sd,M,41,Sd
LC-2019-0603708,Sd,F,9,Sd
LC-2019-0603708,Sd,F,22,Sd
LC-2019-0603734,Sd,M,38,Sd
LC-2019-0603774,Sd,F,35,Sd
LC-2019-0603781,Sd,F,62,Sd
LC-2019-0603805,Sd,M,28,Sd
LC-2019-0603810,Sd,F,28,Sd
LC-2019-0603814,Sd,M,37,Sd
LC-2019-0603814,Sd,F,43,Sd
LC-2019-0603815,Sd,M,40,Sd
LC-2019-0603874,Sd,SD,SD,Sd
LC-2019-0603893,Sd,M,67,Sd
LC-2019-0603981,Sd,M,34,Sd
LC-2019-0604165,Sd,F,33,Sd
LC-2019-0604165,Sd,F,40,Sd
LC-2019-0461321,Sd,M,49,Sd
LC-2019-0604165,Sd,M,49,Sd
LC-2019-0604165,Sd,F,52,Sd
LC-2019-0604165,Sd,F,49,Sd
LC-2019-0604182,Sd,F,SD,Sd
LC-2019-0604487,Sd,F,57,Sd
LC-2019-0604536,Sd,M,SD,Sd
LC-2019-0604765,Sd,F,25,Sd
LC-2019-0604792,Sd,SD,SD,Sd
LC-2019-0604979,Sd,F,27,Sd
LC-2019-0604979,Sd,F,63,Sd
LC-2019-0604992,Sd,F,6,Sd
LC-2019-0604992,Sd,F,36,Sd
LC-2019-0605109,Sd,M,30,Sd
LC-2019-0605110,Sd,M,29,Sd
LC-2019-0605277,Sd,M,24,Sd
LC-2019-0605343,Sd,F,SD,Sd
LC-2019-0605458,Sd,M,60,Sd
LC-2019-0605458,Sd,F,65,Sd
LC-2019-0605531,Sd,F,59,Sd
LC-2019-0605531,Sd,M,61,Sd
LC-2019-0605628,Sd,M,sd,Sd
LC-2019-0605628,Sd,F,64,Sd
LC-2019-0605670,Sd,M,34,Sd
LC-2019-0605672,Sd,SD,SD,Sd
LC-2019-0605701,Sd,M,28,Sd
LC-2019-0605876,Sd,M,43,Sd
LC-2019-0605982,Sd,M,SD,Sd
LC-2019-0606056,Sd,M,34,Sd
LC-2019-0606324,Sd,F,56,Sd
LC-2019-0608273,Sd,M,SD,Sd
LC-2019-0608448,Sd,M,SD,Sd
LC-2019-0611837,Sd,M,45,Sd
LC-2019-0612115,Sd,F,25,Sd
LC-2019-0030435,Sd,M,42,Sd
LC-2019-0635005,Sd,M,19,Sd
LC-2019-0604288,Sd,M,43,Sd
LC-2019-0604254,Sd,F,23,Sd
LC-2019-0606204,Sd,F,50,Sd
LC-2019-0606240,Sd,F,36,Sd
LC-2019-0606280,Sd,M,41,Sd
LC-2019-0606280,Sd,M,32,Sd
LC-2019-0606315,Sd,F,14,Sd
LC-2019-0606459,Sd,M,47,Sd
LC-2019-0606673,Sd,M,19,Sd
LC-2019-0606783,Sd,M,22,Sd
LC-2019-0606788,Sd,M,24,Sd
LC-2019-0606849,Sd,F,46,Sd
LC-2019-0606882,Sd,F,31,Sd
LC-2019-0606893,Sd,SD,SD,Sd
LC-2019-0607004,Sd,F,36,Sd
LC-2019-0607065,Sd,M,35,Sd
LC-2019-0607117,Sd,M,39,Sd
LC-2019-0607269,Sd,F,35,Sd
LC-2019-0607297,Sd,F,26,Sd
LC-2019-0607299,Sd,M,28,Sd
LC-2019-0607386,Sd,F,40,Sd
LC-2019-0607516,Sd,M,SD,Sd
LC-2019-0607538,Sd,M,22,Sd
LC-2019-0607572,Sd,M,14,Sd
LC-2019-0607572,Sd,M,45,Sd
LC-2019-0607580,Sd,F,22,Sd
LC-2019-0607641,Sd,M,19,Sd
LC-2019-0607652,Sd,M,62,Sd
LC-2019-0607745,Sd,M,45,Sd
LC-2019-0607751,Sd,M,45,Sd
LC-2019-0607751,Sd,F,41,Sd
LC-2019-0607811,Sd,M,29,Sd
LC-2019-0607811,Sd,M,28,Sd
LC-2019-0607900,Sd,SD,SD,Sd
LC-2019-0607931,Sd,M,19,Sd
LC-2019-0607983,Sd,SD,SD,Sd
LC-2019-0608042,Sd,F,54,Sd
LC-2019-0608111,Sd,F,33,Sd
LC-2019-0608111,Sd,M,27,Sd
LC-2019-0608111,Sd,M,60,Sd
LC-2019-0608301,Sd,M,48,Sd
LC-2019-0608336,Sd,SD,SD,Sd
LC-2019-0608379,Sd,F,36,Sd
LC-2019-0608433,Sd,M,30,Sd
LC-2019-0608442,Sd,F,23,Sd
LC-2019-0608561,Sd,M,24,Sd
LC-2019-0608582,Sd,F,62,Sd
LC-2019-0608614,Sd,SD,SD,Sd
LC-2019-0608728,Sd,F,24,Sd
LC-2019-0609121,Sd,M,65,Sd
LC-2019-0627762,Sd,M,42,Sd
LC-2019-0748934,Sd,M,57,Sd
LC-2019-0608550,Sd,M,48,Sd
LC-2019-0608642,Sd,M,59,Sd
LC-2019-0608653,Sd,M,29,Sd
LC-2019-0608708,Sd,M,30,Sd
LC-2019-0608742,Sd,M,19,Sd
LC-2019-0345503,Sd,M,30,Sd
LC-2019-0609106,Sd,F,50,Sd
LC-2019-0609216,Sd,M,30,Sd
LC-2019-0609253,Sd,M,40,Sd
LC-2019-0609286,Sd,M,40,Sd
LC-2019-0609331,Sd,F,83,Sd
LC-2019-0609369,Sd,M,36,Sd
LC-2019-0609371,Sd,M,SD,Sd
LC-2019-0609401,Sd,M,50,Sd
LC-2019-0609454,Sd,F,7,Sd
LC-2019-0609466,Sd,M,27,Sd
LC-2019-0609548,Sd,F,31,Sd
LC-2019-0609569,Sd,M,45,Sd
LC-2019-0609637,Sd,M,21,Sd
LC-2019-0609639,Sd,SD,SD,Sd
LC-2019-0609716,Sd,M,53,Sd
LC-2019-0609731,Sd,F,86,Sd
LC-2019-0609738,Sd,M,42,Sd
LC-2019-0609778,Sd,M,36,Sd
LC-2019-0609786,Sd,M,28,Sd
LC-2019-0609851,Sd,F,35,Sd
LC-2019-0609851,Sd,M,36,Sd
LC-2019-0609858,Sd,M,18,Sd
LC-2019-0609858,Sd,M,40,Sd
LC-2019-0609912,Sd,M,21,Sd
LC-2019-0610908,Sd,F,SD,Sd
LC-2019-0613407,Sd,F,23,Sd
LC-2019-0609955,Sd,M,50,Sd
LC-2019-0609955,Sd,M,15,Sd
LC-2019-0610092,Sd,M,28,Sd
LC-2019-0610244,Sd,M,74,Sd
LC-2019-0610244,Sd,M,40,Sd
LC-2019-0610268,Sd,M,23,Sd
LC-2019-0610268,Sd,M,33,Sd
LC-2019-0224110,Sd,M,SD,Sd
LC-2019-0610355,Sd,F,22,Sd
LC-2019-0610355,Sd,M,22,Sd
LC-2019-0610391,Sd,F,27,Sd
LC-2019-0610618,Sd,F,27,Sd
LC-2019-0610618,Sd,F,29,Sd
LC-2019-0610777,Sd,F,65,Sd
LC-2019-0610777,Sd,M,69,Sd
LC-2019-0610777,Sd,F,79,Sd
LC-2019-0610787,Sd,F,64,Sd
LC-2019-0610797,Sd,F,14,Sd
LC-2019-0612993,Sd,F,SD,Sd
LC-2019-0613086,Sd,M,23,Sd
LC-2019-0615411,Sd,F,27,Sd
LC-2019-0616786,Sd,M,57,Sd
LC-2019-0610771,Sd,M,65,Sd
LC-2019-0611067,Sd,F,43,Sd
LC-2019-0611174,Sd,M,35,Sd
LC-2019-0611174,Sd,M,29,Sd
LC-2019-0611311,Sd,M,37,Sd
LC-2019-0611393,Sd,F,27,Sd
LC-2019-0611393,Sd,M,58,Sd
LC-2019-0611444,Sd,F,54,Sd
LC-2019-0611444,Sd,M,SD,Sd
LC-2019-0611444,Sd,M,23,Sd
LC-2019-0611444,Sd,F,18,Sd
LC-2019-0611444,Sd,M,19,Sd
LC-2019-0612001,Sd,M,38,Sd
LC-2019-0612250,Sd,M,SD,Sd
LC-2019-0612887,Sd,F,5,Sd
LC-2019-0613117,Sd,SD,SD,Sd
LC-2019-0613124,Sd,M,63,Sd
LC-2019-0613140,Sd,M,37,Sd
LC-2019-0613144,Sd,F,43,Sd
LC-2019-0613568,Sd,M,32,Sd
LC-2019-0613568,Sd,F,SD,Sd
LC-2019-0613606,Sd,M,17,Sd
LC-2019-0613670,Sd,M,28,Sd
LC-2019-0613700,Sd,F,51,Sd
LC-2019-0613700,Sd,F,67,Sd
LC-2019-0613700,Sd,F,91,Sd
LC-2019-0613768,Sd,M,34,Sd
LC-2019-0613975,Sd,M,25,Sd
LC-2019-0614173,Sd,M,24,Sd
LC-2019-0614243,Sd,M,46,Sd
LC-2019-0620252,Sd,M,51,Sd
LC-2019-0620488,Sd,M,41,Sd
LC-2019-0629478,Sd,M,34,Sd
LC-2019-0649839,Sd,M,SD,Sd
LC-2019-0614318,Sd,M,28,Sd
LC-2019-0614446,Sd,M,22,Sd
